"nr","time","veikla","grupe","paj","dsk","val","atlyg","ter","nace1","nace2"
7037,2006.25,70,3,1700711,4,1920,26951,13,701200,681000
7037,2006.5,70,3,1078393,4.5,2016,31407,13,701200,681000
7037,2006.75,70,3,82542,5,1979,50644,13,701200,681000
7037,2007,70,3,21900,5,1860,36163,13,701200,681000
7037,2007.25,70,3,52500,5,2320,36163,13,701200,681000
7037,2007.5,70,3,75000,6,2432,52640,13,701200,681000
7037,2007.75,70,3,39510,7,2448,53167,13,701200,681000
7037,2008,70,3,242895,8,2452,55599,13,701200,681000
7037,2008.25,70,3,262404,8,2320,51699,13,701200,681000
7037,2008.5,70,3,591770,8,2320,50613,13,701200,681000
7037,2008.75,70,3,860412,8,2448,50863,13,701200,681000
7050,2005,70,3,,,,,13,702000,682000
7050,2005.25,70,3,,,,,13,702000,682000
7050,2005.5,70,3,,,,,13,702000,682000
7050,2005.75,70,3,,,,,13,702000,682000
7050,2006,70,3,,4.5,,3147,13,702000,682000
7050,2006.25,70,3,,6,,6884,13,702000,682000
7050,2006.5,70,3,,7,,9147,13,702000,682000
7050,2006.75,70,3,,7,,9286,13,702000,682000
7050,2007,70,3,132450,6,,10246,13,702000,682000
7050,2007.25,70,3,175446,6,1813,10246,13,702000,682000
7050,2007.5,70,3,206794,6.5,1813,13025,13,702000,682000
7050,2007.75,70,3,,6,,13347,13,702000,682000
7050,2008,70,3,,5,,10281,13,702000,682000
7050,2008.25,70,3,,6,,12368,13,702000,682000
7050,2008.5,70,3,,7,,18104,13,702000,682000
7050,2008.75,70,3,0,7,,18139,13,702000,682000
7054,2005,70,3,,,,,13,701100,411000
7054,2005.25,70,3,5447,,,,13,701100,411000
7054,2005.5,70,3,43652,8,2753,29653,13,701100,411000
7054,2005.75,70,3,13888,8,2745,31595,13,701100,411000
7054,2006,70,3,0,8,2892,30440,13,701100,411000
7054,2006.25,70,3,10741875,8.5,3056,36220,13,701100,411000
7054,2006.5,70,3,2811168,10.5,3752,68216,13,701100,411000
7054,2006.75,70,3,7767191,12,4080,75193,13,701100,411000
7054,2007,70,3,5335358,13.5,5945,76321,13,701100,411000
7054,2007.25,70,3,9528807,14,5500,76321,13,701100,411000
7054,2007.5,70,3,3508747,19.5,7420,114736,13,701100,411000
7054,2007.75,70,3,3557276,20.5,7649,119806,13,701100,411000
7054,2008,70,3,2115400,19.5,6760,119519,13,701100,411000
7054,2008.25,70,3,1581806,16.5,3713,107368,13,701100,411000
7054,2008.5,70,3,2223464,13,3861,88621,13,701100,411000
7054,2008.75,70,3,4851917,9.5,3861,68190,13,701100,411000
7116,2005,70,3,,,,,13,702000,682000
7116,2005.25,70,3,,,,,13,702000,682000
7116,2005.5,70,3,,,,,13,702000,682000
7116,2005.75,70,3,,,,,13,702000,682000
7116,2006,70,3,,3.5,,12238,13,702000,682000
7116,2006.25,70,3,,3.5,,15586,13,702000,682000
7116,2006.5,70,3,,3,,10318,13,702000,682000
7116,2006.75,70,3,,2.5,,12876,13,702000,682000
7116,2007,70,3,195328,2,558,11468,13,702000,682000
7116,2007.25,70,3,189620,2,529,11468,13,702000,682000
7116,2007.5,70,3,216821,2,485,11260,13,702000,682000
7116,2007.75,70,3,218896,1.5,466,13850,13,702000,682000
7116,2008,70,3,234388,1.5,484,9692,13,702000,682000
7116,2008.25,70,3,245296,2,556,7888,13,702000,682000
7116,2008.5,70,3,215989,2,566,8723,13,702000,682000
7116,2008.75,70,3,323597,2,565,8710,13,702000,682000
7154,2005,70,3,,,,,13,703100,683100
7154,2005.25,70,3,,,,,13,703100,683100
7154,2005.5,70,3,,,,,13,702000,682000
7154,2005.75,70,3,,,,,13,702000,682000
7154,2006,70,3,234695,4.5,1736,15616,13,703100,683100
7154,2006.25,70,3,155022,4,1364,4028,13,703100,683100
7154,2006.5,70,3,186440,4,1408,6150,13,702000,682000
7154,2006.75,70,3,178773,4,1134,6150,13,702000,682000
7154,2007,70,3,,4,,5359,13,703100,683100
7154,2007.25,70,3,,4,,5359,13,703100,683100
7154,2007.5,70,3,,4,,20175,13,702000,682000
7154,2007.75,70,3,,4,,33775,13,702000,682000
7154,2008,70,3,,4,,39116,13,703100,683100
7154,2008.25,70,3,,4,,20175,13,703100,683100
7154,2008.5,70,3,,4,,18990,13,702000,682000
7154,2008.75,70,3,0,4,,18300,13,702000,682000
7157,2005,70,3,,,,,13,702000,682000
7157,2005.25,70,3,,,,,13,702000,682000
7157,2005.5,70,3,,,,,41,702000,682000
7157,2005.75,70,3,,,,,41,702000,682000
7157,2006,70,3,275941,15.5,5009,22550,13,702000,682000
7157,2006.25,70,3,412841,16,5070,26408,13,702000,682000
7157,2006.5,70,3,353129,16,5076,27935,41,702000,682000
7157,2006.75,70,3,363513,17,5679,31725,41,702000,682000
7157,2007,70,3,,17,,37499,13,702000,682000
7157,2007.25,70,3,,17,,37499,13,702000,682000
7157,2007.5,70,3,,16,,34895,41,702000,682000
7157,2007.75,70,3,,16,,35627,41,702000,682000
7157,2008,70,3,460842,15.5,5400,59648,13,702000,682000
7157,2008.25,70,3,395330,15,5240,62132,13,702000,682000
7157,2008.5,70,3,400025,15,4860,64297,41,702000,682000
7157,2008.75,70,3,378161,15.5,4614,54603,41,702000,682000
7186,2005,70,3,,,,,13,702000,682000
7186,2005.25,70,3,,,,,13,702000,682000
7186,2005.5,70,3,,,,,13,702000,682000
7186,2005.75,70,3,,,,,13,702000,682000
7186,2006,70,3,,1,,1829,13,702000,682000
7186,2006.25,70,3,,1,,1800,13,702000,682000
7186,2006.5,70,3,,1.5,,6600,13,702000,682000
7186,2006.75,70,3,,2,,8100,13,702000,682000
7186,2007,70,3,111800,2,494,8100,13,702000,682000
7186,2007.25,70,3,341800,2,478,8100,13,702000,682000
7186,2007.5,70,3,226800,2,388,8014,13,702000,682000
7186,2007.75,70,3,1800,2,498,8100,13,702000,682000
7186,2008,70,3,2100,1.5,246,3806,13,702000,682000
7186,2008.25,70,3,,1,171,1845,13,702000,682000
7186,2008.5,70,3,0,1,199,2517,13,702000,682000
7186,2008.75,70,3,1000,1,249,2700,13,702000,682000
7187,2005,70,3,,,,,13,702000,682000
7187,2005.25,70,3,,,,,13,702000,682000
7187,2005.5,70,3,,,,,13,702000,682000
7187,2005.75,70,3,,,,,13,702000,682000
7187,2006,70,3,280920,11.5,8300,36742,13,702000,682000
7187,2006.25,70,3,198072,16.5,5519,41686,13,702000,682000
7187,2006.5,70,3,138990,15.5,4839,46423,13,702000,682000
7187,2006.75,70,3,113421,15,7119,59413,13,702000,682000
7187,2007,70,3,,14.5,,44299,13,702000,682000
7187,2007.25,70,3,,15,,44299,13,702000,682000
7187,2007.5,70,3,,13,,43934,13,702000,682000
7187,2007.75,70,3,,14,,47809,13,702000,682000
7187,2008,70,3,,15.5,,47432,13,702000,682000
7187,2008.25,70,3,,16,,46610,13,702000,682000
7187,2008.5,70,3,,16,,46240,13,702000,682000
7187,2008.75,70,3,0,14,,46766,13,702000,682000
7198,2005,70,3,,,,,13,930400,931300
7198,2005.25,70,3,,,,,13,702000,682000
7198,2005.5,70,3,,,,,13,702000,682000
7198,2005.75,70,3,,,,,13,702000,682000
7198,2006,70,3,,3.5,,11350,13,930400,931300
7198,2006.25,70,3,,5.5,,9831,13,702000,682000
7198,2006.5,70,3,,7.5,,11551,13,702000,682000
7198,2006.75,70,3,,8,,17210,13,702000,682000
7198,2007,70,3,146788,8,3075,24883,13,930400,931300
7198,2007.25,70,3,128874,8,3016,24883,13,702000,682000
7198,2007.5,70,3,113644,8.5,3218,33870,13,702000,682000
7198,2007.75,70,3,8712392,9,3386,28739,13,702000,682000
7198,2008,70,3,179249,9,3386,27803,13,930400,931300
7198,2008.25,70,3,,9,,31030,13,702000,682000
7198,2008.5,70,3,167123,8.5,2983,32852,13,702000,682000
7198,2008.75,70,3,169647,8,3000,27947,13,702000,682000
7238,2005,70,3,,,,,13,741400,702200
7238,2005.25,70,3,,,,,13,741400,702200
7238,2005.5,70,3,,,,,13,701100,411000
7238,2005.75,70,3,,,,,13,701100,411000
7238,2006,70,3,0,8,3124,39165,13,741400,702200
7238,2006.25,70,3,0,7.5,2815,44732,13,741400,702200
7238,2006.5,70,3,1615,7,3034,40232,13,701100,411000
7238,2006.75,70,3,5872,7,2860,44727,13,701100,411000
7238,2007,70,3,9808,7,3465,39673,13,741400,702200
7238,2007.25,70,3,3722,7,3353,39673,13,741400,702200
7238,2007.5,70,3,4020,7,2506,39629,13,701100,411000
7238,2007.75,70,3,24025,6.5,2208,43772,13,701100,411000
7238,2008,70,3,16818163,6,2208,36300,13,741400,702200
7238,2008.25,70,3,20378047,6.5,2663,36400,13,741400,702200
7238,2008.5,70,3,1601744,6.5,3016,36564,13,701100,411000
7238,2008.75,70,3,315330,6,2501,35783,13,701100,411000
7276,2005,70,3,,15,3557,11999,13,702000,682000
7276,2005.25,70,3,,,,,13,702000,682000
7276,2005.5,70,3,186892,,,,13,702000,682000
7276,2005.75,70,3,219608,12,3893,16565,13,702000,682000
7276,2006,70,3,188498,15,4052,15139,13,702000,682000
7276,2006.25,70,3,197932,15.5,4469,17776,13,702000,682000
7276,2006.5,70,3,187904,15,3459,24492,13,702000,682000
7276,2006.75,70,3,239006,11,2676,19496,13,702000,682000
7276,2007,70,3,,7,,8609,13,702000,682000
7276,2007.25,70,3,,7,,8609,13,702000,682000
7276,2007.5,70,3,,8,,12825,13,702000,682000
7276,2007.75,70,3,,9.5,,19222,13,702000,682000
7276,2008,70,3,,10,,16642,13,702000,682000
7276,2008.25,70,3,,9.5,,17505,13,702000,682000
7276,2008.5,70,3,,9,,18497,13,702000,682000
7276,2008.75,70,3,0,8.5,,20044,13,702000,682000
7292,2005,70,3,934214,3,177,13841,13,702000,682000
7292,2005.25,70,3,955789,4,343,20527,13,702000,682000
7292,2005.5,70,3,864078,4,686,31031,13,702000,682000
7292,2005.75,70,3,863808,4,649,32158,13,702000,682000
7292,2006,70,3,986465,4,610,34261,13,702000,682000
7292,2006.25,70,3,953515,4,644,37318,13,702000,682000
7292,2006.5,70,3,969617,3.5,644,41164,13,702000,682000
7292,2006.75,70,3,977039,3,589,35966,13,702000,682000
7292,2007,70,3,1034545,3,615,37675,13,702000,682000
7292,2007.25,70,3,1015090,3,615,37675,13,702000,682000
7292,2007.5,70,3,1033733,2.5,556,51994,13,702000,682000
7292,2007.75,70,3,896135,2.5,492,30048,13,702000,682000
7292,2008,70,3,1154076,3,593,34877,13,702000,682000
7292,2008.25,70,3,1121717,3,581,40972,13,702000,682000
7292,2008.5,70,3,1134969,3,550,37319,13,702000,682000
7292,2008.75,70,3,1188641,3,796,45013,13,702000,682000
7294,2005,70,3,,,,,13,742000,711100
7294,2005.25,70,3,,,,,13,742000,711200
7294,2005.5,70,3,,,,,13,702000,682000
7294,2005.75,70,3,,,,,13,701100,411000
7294,2006,70,3,29620604,21,9072,298181,13,742000,711100
7294,2006.25,70,3,24821419,26,12528,389200,13,742000,711200
7294,2006.5,70,3,33009731,30.5,13460,445391,13,702000,682000
7294,2006.75,70,3,68509767,33,14256,495300,13,701100,411000
7294,2007,70,3,57868322,36,14813,516654,13,742000,711100
7294,2007.25,70,3,55889037,36,16813,516654,13,742000,711200
7294,2007.5,70,3,47519777,38.5,16021,600349,13,702000,682000
7294,2007.75,70,3,34680837,40.5,18476,630484,13,701100,411000
7294,2008,70,3,47580990,43,18476,665462,13,742000,711100
7294,2008.25,70,3,32464335,44.5,18868,704785,13,742000,711200
7294,2008.5,70,3,5112764,43.5,16679,753299,13,702000,682000
7294,2008.75,70,3,4166652,40.5,15231,681614,13,701100,411000
7295,2005,70,3,,,,,13,701100,411000
7295,2005.25,70,3,,,,,13,701100,411000
7295,2005.5,70,3,,,,,13,701100,411000
7295,2005.75,70,3,,,,,13,702000,411000
7295,2006,70,3,,6,,44549,13,701100,411000
7295,2006.25,70,3,,6.5,,51902,13,701100,411000
7295,2006.5,70,3,,6.5,,54258,13,701100,411000
7295,2006.75,70,3,,6.5,,55796,13,702000,411000
7295,2007,70,3,86785,8,1607,65550,13,701100,411000
7295,2007.25,70,3,40233,8,2019,65550,13,701100,411000
7295,2007.5,70,3,20185,9.5,2024,88132,13,701100,411000
7295,2007.75,70,3,97845,10,2221,108949,13,702000,411000
7295,2008,70,3,119153,10,2180,82688,13,701100,411000
7295,2008.25,70,3,84778,11,2385,117891,13,701100,411000
7295,2008.5,70,3,1620915,13,2385,172291,13,701100,411000
7295,2008.75,70,3,8106591,12.5,4981,318914,13,702000,411000
7298,2005,70,3,,,,,13,702000,682000
7298,2005.25,70,3,,,,,13,701100,411000
7298,2005.5,70,3,,,,,13,701100,411000
7298,2005.75,70,3,,,,,13,701100,411000
7298,2006,70,3,,19.5,,80157,13,702000,682000
7298,2006.25,70,3,,20,,79268,13,701100,411000
7298,2006.5,70,3,,18.5,,75609,13,701100,411000
7298,2006.75,70,3,,16,,57905,13,701100,411000
7298,2007,70,3,17935,11.5,3220,48719,13,702000,682000
7298,2007.25,70,3,0,12,2487,48719,13,701100,411000
7298,2007.5,70,3,50847,8,2761,34742,13,701100,411000
7298,2007.75,70,3,0,8,2756,34890,13,701100,411000
7298,2008,70,3,10491526,8,2289,31051,13,702000,682000
7298,2008.25,70,3,2400000,8,2139,27965,13,701100,411000
7298,2008.5,70,3,2924635,8,2095,34400,13,701100,411000
7298,2008.75,70,3,48600,8,2211,34709,13,701100,411000
7300,2005,70,3,,,,,13,702000,682000
7300,2005.25,70,3,,,,,13,702000,682000
7300,2005.5,70,3,,,,,13,702000,682000
7300,2005.75,70,3,,,,,13,702000,682000
7300,2006,70,3,239023,4,1385,39227,13,702000,682000
7300,2006.25,70,3,230623,4,1920,35288,13,702000,682000
7300,2006.5,70,3,227031,4,1292,32577,13,702000,682000
7300,2006.75,70,3,229401,4,1308,41726,13,702000,682000
7300,2007,70,3,,4,,32079,13,702000,682000
7300,2007.25,70,3,,4,,32079,13,702000,682000
7300,2007.5,70,3,,4,,37993,13,702000,682000
7300,2007.75,70,3,,4,,48632,13,702000,682000
7300,2008,70,3,,4,,44358,13,702000,682000
7300,2008.25,70,3,,4,,41580,13,702000,682000
7300,2008.5,70,3,,3.5,,29741,13,702000,682000
7300,2008.75,70,3,0,3,,24263,13,702000,682000
7329,2005,70,3,,,,,13,702000,682000
7329,2005.25,70,3,,,,,13,702000,682000
7329,2005.5,70,3,,,,,13,702000,682000
7329,2005.75,70,3,,,,,13,702000,682000
7329,2006,70,3,291866,17,5962,29313,13,702000,682000
7329,2006.25,70,3,295478,19.5,6042,34380,13,702000,682000
7329,2006.5,70,3,594611,22,6360,41473,13,702000,682000
7329,2006.75,70,3,622560,21.5,6416,46882,13,702000,682000
7329,2007,70,3,372984,20.5,5793,49558,13,702000,682000
7329,2007.25,70,3,618543,21,6072,49558,13,702000,682000
7329,2007.5,70,3,674087,23,6612,66738,13,702000,682000
7329,2007.75,70,3,648615,19,5987,61392,13,702000,682000
7329,2008,70,3,326840,19,5364,65237,13,702000,682000
7329,2008.25,70,3,331489,22.5,5364,70950,13,702000,682000
7329,2008.5,70,3,339856,22.5,4162,83174,13,702000,682000
7329,2008.75,70,3,309458,17,4389,53382,13,702000,682000
7332,2005,70,3,,,,,13,713400,773900
7332,2005.25,70,3,,,,,13,702000,682000
7332,2005.5,70,3,,,,,13,702000,682000
7332,2005.75,70,3,,,,,13,702000,682000
7332,2006,70,3,120134,7,2319,13961,13,713400,773900
7332,2006.25,70,3,88418,7,2455,16269,13,702000,682000
7332,2006.5,70,3,95851,7,2758,16497,13,702000,682000
7332,2006.75,70,3,90862,7,2621,16798,13,702000,682000
7332,2007,70,3,,6.5,,19651,13,713400,773900
7332,2007.25,70,3,,7,,19651,13,702000,682000
7332,2007.5,70,3,,7,,19329,13,702000,682000
7332,2007.75,70,3,,7,,22124,13,702000,682000
7332,2008,70,3,,7,,22500,13,713400,773900
7332,2008.25,70,3,,7.5,,26305,13,702000,682000
7332,2008.5,70,3,,7,,24307,13,702000,682000
7332,2008.75,70,3,0,6,,18900,13,702000,682000
7344,2005,70,3,,,,,13,702000,682000
7344,2005.25,70,3,,,,,21,702000,682000
7344,2005.5,70,3,,,,,21,702000,682000
7344,2005.75,70,3,,,,,21,702000,682000
7344,2006,70,3,,5.5,,24383,13,702000,682000
7344,2006.25,70,3,,6,,27176,21,702000,682000
7344,2006.5,70,3,,5.5,,16241,21,702000,682000
7344,2006.75,70,3,,4.5,,14428,21,702000,682000
7344,2007,70,3,182503,5.5,2779,18815,13,702000,682000
7344,2007.25,70,3,138000,6,2875,18815,21,702000,682000
7344,2007.5,70,3,169112,7.5,3315,23279,21,702000,682000
7344,2007.75,70,3,183921,7,2929,22558,21,702000,682000
7344,2008,70,3,217519,6,2516,21406,13,702000,682000
7344,2008.25,70,3,208705,6.5,2743,22565,21,702000,682000
7344,2008.5,70,3,192980,7.5,2659,23052,21,702000,682000
7344,2008.75,70,3,215142,7.5,2431,20421,21,702000,682000
7363,2005,70,3,,,,,13,702000,682000
7363,2005.25,70,3,,,,,13,702000,682000
7363,2005.5,70,3,,,,,13,702000,682000
7363,2005.75,70,3,,,,,13,702000,682000
7363,2006,70,3,607892,11,4750,50824,13,702000,682000
7363,2006.25,70,3,594524,11,4638,51141,13,702000,682000
7363,2006.5,70,3,572457,10.5,3465,47451,13,702000,682000
7363,2006.75,70,3,685257,10,4108,50867,13,702000,682000
7363,2007,70,3,654555,10,4000,53997,13,702000,682000
7363,2007.25,70,3,469360,10,3864,53997,13,702000,682000
7363,2007.5,70,3,600093,10,3864,57238,13,702000,682000
7363,2007.75,70,3,798831,10,3864,92240,13,702000,682000
7363,2008,70,3,1038963,10.5,3900,102275,13,702000,682000
7363,2008.25,70,3,1387998,11.5,4258,108564,13,702000,682000
7363,2008.5,70,3,1306176,11.5,4336,102204,13,702000,682000
7363,2008.75,70,3,1388913,10.5,3985,79293,13,702000,682000
7411,2005,70,3,16028169,54,24303,391398,13,702000,682000
7411,2005.25,70,3,19039813,59,26889,645850,13,702000,682000
7411,2005.5,70,3,19583757,53,25864,521237,13,702000,682000
7411,2005.75,70,3,20089778,90,29178,620642,13,702000,682000
7411,2006,70,3,29289966,96,44629,791753,13,702000,682000
7411,2006.25,70,3,29121784,99,41817,794800,13,702000,682000
7411,2006.5,70,3,27396771,105.5,45656,1049891,13,702000,682000
7411,2006.75,70,3,32727856,120,54968,1898847,13,702000,682000
7411,2007,70,3,33484513,134.5,58825,1790098,13,702000,682000
7411,2007.25,70,3,47470110,135,69208,1790098,13,702000,682000
7411,2007.5,70,3,49655128,154.5,68233,2001332,13,702000,682000
7411,2007.75,70,3,52390736,87,49909,2883086,13,702000,682000
7411,2008,70,3,57693599,20,5084,464759,13,702000,682000
7411,2008.25,70,3,57043442,18.5,5742,632092,13,702000,682000
7411,2008.5,70,3,1153202,10.5,5317,663576,13,702000,682000
7411,2008.75,70,3,3000,2,65,11860,13,702000,682000
7412,2005,70,3,,,,,21,702000,682000
7412,2005.25,70,3,,,,,21,702000,682000
7412,2005.5,70,3,,,,,21,702000,682000
7412,2005.75,70,3,,,,,21,702000,682000
7412,2006,70,3,404030,8.5,3888,44459,21,702000,682000
7412,2006.25,70,3,443866,8,3890,55470,21,702000,682000
7412,2006.5,70,3,404099,7.5,4044,67003,21,702000,682000
7412,2006.75,70,3,413964,7.5,4002,70120,21,702000,682000
7412,2007,70,3,406830,8,3992,72301,21,702000,682000
7412,2007.25,70,3,379410,8,3549,72301,21,702000,682000
7412,2007.5,70,3,366266,7.5,3301,78041,21,702000,682000
7412,2007.75,70,3,380128,8,3239,80998,21,702000,682000
7412,2008,70,3,379734,8.5,3423,83852,21,702000,682000
7412,2008.25,70,3,372494,9,3639,79387,21,702000,682000
7412,2008.5,70,3,370116,9,3748,85238,21,702000,682000
7412,2008.75,70,3,403597,9,3759,82211,21,702000,682000
7463,2005,70,3,,,,,13,702000,682000
7463,2005.25,70,3,,,,,13,702000,682000
7463,2005.5,70,3,,,,,13,702000,682000
7463,2005.75,70,3,,,,,13,702000,682000
7463,2006,70,3,,6,,9605,13,702000,682000
7463,2006.25,70,3,,6,,11350,13,702000,682000
7463,2006.5,70,3,,6,,12999,13,702000,682000
7463,2006.75,70,3,,6,,12648,13,702000,682000
7463,2007,70,3,89544,6.5,2168,13972,13,702000,682000
7463,2007.25,70,3,103461,7,2088,13972,13,702000,682000
7463,2007.5,70,3,110899,6,2020,17506,13,702000,682000
7463,2007.75,70,3,114971,6,1716,18092,13,702000,682000
7463,2008,70,3,,5.5,,20302,13,702000,682000
7463,2008.25,70,3,,5,,18900,13,702000,682000
7463,2008.5,70,3,,5,,20276,13,702000,682000
7463,2008.75,70,3,0,5,,21146,13,702000,682000
7466,2005,70,3,,,,,13,930500,960900
7466,2005.25,70,3,,,,,13,930500,960900
7466,2005.5,70,3,,,,,13,702000,682000
7466,2005.75,70,3,,,,,13,702000,682000
7466,2006,70,3,275529,7,2884,21647,13,930500,960900
7466,2006.25,70,3,265221,7,2884,22727,13,930500,960900
7466,2006.5,70,3,373707,7,2805,24855,13,702000,682000
7466,2006.75,70,3,268961,7,2931,25111,13,702000,682000
7466,2007,70,3,402839,7,2947,24960,13,930500,960900
7466,2007.25,70,3,410144,7,4283,24960,13,930500,960900
7466,2007.5,70,3,326669,12.5,4283,45025,13,702000,682000
7466,2007.75,70,3,343266,12.5,5840,39040,13,702000,682000
7466,2008,70,3,324885,12,5667,38377,13,930500,960900
7466,2008.25,70,3,365193,12.5,5223,40698,13,930500,960900
7466,2008.5,70,3,391761,14,5800,46074,13,702000,682000
7466,2008.75,70,3,379461,15,5898,50669,13,702000,682000
7485,2005,70,3,453416,8,3284,20761,13,701100,411000
7485,2005.25,70,3,1729583,8,3244,138408,13,701100,411000
7485,2005.5,70,3,271071,9,4120,145921,13,701100,411000
7485,2005.75,70,3,10282,10,4376,158750,13,701100,411000
7485,2006,70,3,723729,10,4636,161966,13,701100,411000
7485,2006.25,70,3,4783000,10,4472,159945,13,701100,411000
7485,2006.5,70,3,3601000,12,6384,198883,13,701100,411000
7485,2006.75,70,3,22016000,15,6328,270281,13,701100,411000
7485,2007,70,3,3696000,17.5,7644,223289,13,701100,411000
7485,2007.25,70,3,7180000,18,7828,223289,13,701100,411000
7485,2007.5,70,3,589000,18,7380,320696,13,701100,411000
7485,2007.75,70,3,18491000,16.5,7116,430609,13,701100,411000
7485,2008,70,3,17834485,16,6360,316074,13,701100,411000
7485,2008.25,70,3,12166189,14,6536,327280,13,701100,411000
7485,2008.5,70,3,6812321,13,5428,271041,13,701100,411000
7485,2008.75,70,3,4937685,12.5,5556,297251,13,701100,411000
7502,2005,70,3,,,,,,,
7502,2005.25,70,3,,,,,13,701200,681000
7502,2005.5,70,3,,,,,13,701200,681000
7502,2005.75,70,3,,,,,13,701200,681000
7502,2006,70,3,234441,6,2448,22665,,,
7502,2006.25,70,3,436524,6,2504,28514,13,701200,681000
7502,2006.5,70,3,569224,6.5,2816,32017,13,701200,681000
7502,2006.75,70,3,1972752,7,3224,32700,13,701200,681000
7502,2007,70,3,0,7,2976,31851,,,
7502,2007.25,70,3,190180,7,2928,31851,13,701200,681000
7502,2007.5,70,3,58636,7,2780,33324,13,701200,681000
7502,2007.75,70,3,48000,7,3274,32943,13,701200,681000
7502,2008,70,3,48000,7,2657,34723,,,
7502,2008.25,70,3,,7,2752,35398,13,701200,681000
7502,2008.5,70,3,85,6.5,2504,34022,13,701200,681000
7502,2008.75,70,3,0,5.5,2248,32411,13,701200,681000
7504,2005,70,3,,,,,13,702000,682000
7504,2005.25,70,3,,,,,13,702000,682000
7504,2005.5,70,3,,,,,13,702000,682000
7504,2005.75,70,3,,,,,13,702000,682000
7504,2006,70,3,,3,,4125,13,702000,682000
7504,2006.25,70,3,,3,,6575,13,702000,682000
7504,2006.5,70,3,,3,,7816,13,702000,682000
7504,2006.75,70,3,,3,,7820,13,702000,682000
7504,2007,70,3,,3,,7377,13,702000,682000
7504,2007.25,70,3,,3,,7377,13,702000,682000
7504,2007.5,70,3,,3,,7828,13,702000,682000
7504,2007.75,70,3,,3,,7850,13,702000,682000
7504,2008,70,3,190044,3,958,8800,13,702000,682000
7504,2008.25,70,3,148160,3,927,10800,13,702000,682000
7504,2008.5,70,3,182276,3,1006,10805,13,702000,682000
7504,2008.75,70,3,210790,3,953,10398,13,702000,682000
7524,2005,70,3,,,,,13,744000,731100
7524,2005.25,70,3,,,,,13,744000,731100
7524,2005.5,70,3,,,,,13,702000,682000
7524,2005.75,70,3,,,,,13,702000,682000
7524,2006,70,3,,2,,4425,13,744000,731100
7524,2006.25,70,3,66365,2,720,4425,13,744000,731100
